ID_Lahan,Tgl_Panen_Date,Hasil_Panen_Ton/Ha,Kode_Musim,Kode_Kualitas_Tanah,ID_Varietas,Hari_Panen,Tahun_Panen,Bulan_Panen,Kuartal_Panen,Musim_Teks,Kategori_Kualitas_Tanah,Kategori_Hasil,Panen_TahunMusim
LHN_3126,4/12/2024 0:00,7.4,Musim_1,KT_B,V_Hibrida,Friday,2024,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_4728,4/13/2024 0:00,4.1,Musim_1,KT_B,V_Hibrida,Saturday,2024,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_3422,4/18/2024 0:00,7.1,Musim_1,KT_B,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_0282,4/18/2024 0:00,7.1,Musim_1,KT_B,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_4504,4/18/2024 0:00,7.1,Musim_1,KT_B,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1943,4/18/2024 0:00,5.9,Musim_1,KT_B,V_Hibrida,Thursday,2024,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_2713,4/21/2024 0:00,5.8,Musim_1,KT_B,V_Hibrida,Sunday,2024,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_1997,4/22/2024 0:00,6.8,Musim_1,KT_B,V_Hibrida,Monday,2024,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1081,4/23/2024 0:00,5.6,Musim_1,KT_B,V_Hibrida,Tuesday,2024,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_0119,4/26/2024 0:00,7.3,Musim_1,KT_B,V_Hibrida,Friday,2024,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_0966,4/28/2024 0:00,4.3,Musim_1,KT_B,V_Hibrida,Sunday,2024,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_2672,5/2/2024 0:00,7.3,Musim_1,KT_B,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_4609,5/2/2024 0:00,6.4,Musim_1,KT_B,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_3951,5/6/2024 0:00,5.1,Musim_1,KT_B,V_Hibrida,Monday,2024,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_4988,5/9/2024 0:00,7.4,Musim_1,KT_B,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1039,5/13/2024 0:00,4.7,Musim_1,KT_B,V_Hibrida,Monday,2024,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_4541,5/18/2024 0:00,5.7,Musim_1,KT_B,V_Hibrida,Saturday,2024,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_0120,5/21/2024 0:00,6.4,Musim_1,KT_B,V_Hibrida,Tuesday,2024,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1431,5/25/2024 0:00,6.1,Musim_1,KT_B,V_Hibrida,Saturday,2024,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1949,5/26/2024 0:00,6.3,Musim_1,KT_B,V_Hibrida,Sunday,2024,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1482,5/30/2024 0:00,6,Musim_1,KT_B,V_Hibrida,Thursday,2024,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_3932,6/3/2024 0:00,4.4,Musim_1,KT_B,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_1375,6/4/2024 0:00,6.1,Musim_1,KT_B,V_Hibrida,Tuesday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1761,6/6/2024 0:00,5.5,Musim_1,KT_B,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_4554,6/6/2024 0:00,5.7,Musim_1,KT_B,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_0077,6/6/2024 0:00,6.3,Musim_1,KT_B,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_3362,6/8/2024 0:00,7.1,Musim_1,KT_B,V_Hibrida,Saturday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1637,6/12/2024 0:00,6.1,Musim_1,KT_B,V_Hibrida,Wednesday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_4122,6/13/2024 0:00,4.1,Musim_1,KT_B,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_0082,6/15/2024 0:00,4.3,Musim_1,KT_B,V_Hibrida,Saturday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_3548,6/17/2024 0:00,6.2,Musim_1,KT_B,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_1910,6/17/2024 0:00,5.1,Musim_1,KT_B,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_4423,6/21/2024 0:00,6.6,Musim_1,KT_B,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_2164,6/22/2024 0:00,6.2,Musim_1,KT_B,V_Hibrida,Saturday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_4189,6/24/2024 0:00,7,Musim_1,KT_B,V_Hibrida,Monday,2024,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2024
LHN_4525,6/26/2024 0:00,4.9,Musim_1,KT_B,V_Hibrida,Wednesday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_1702,6/26/2024 0:00,5.7,Musim_1,KT_B,V_Hibrida,Wednesday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_3374,6/27/2024 0:00,5.4,Musim_1,KT_B,V_Hibrida,Thursday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_2898,6/28/2024 0:00,4.1,Musim_1,KT_B,V_Hibrida,Friday,2024,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2024
LHN_0512,1/3/2025 0:00,4.4,Musim_1,KT_B,V_Hibrida,Friday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1792,1/4/2025 0:00,7.2,Musim_1,KT_B,V_Hibrida,Saturday,2025,January,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_1669,1/7/2025 0:00,5.7,Musim_1,KT_B,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1086,1/7/2025 0:00,5.6,Musim_1,KT_B,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0897,1/8/2025 0:00,4.3,Musim_1,KT_B,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2303,1/9/2025 0:00,4.6,Musim_1,KT_B,V_Hibrida,Thursday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4014,1/15/2025 0:00,5.7,Musim_1,KT_B,V_Hibrida,Wednesday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2446,1/16/2025 0:00,5.8,Musim_1,KT_B,V_Hibrida,Thursday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4240,1/17/2025 0:00,5,Musim_1,KT_B,V_Hibrida,Friday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4709,1/18/2025 0:00,7,Musim_1,KT_B,V_Hibrida,Saturday,2025,January,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4124,1/20/2025 0:00,6.8,Musim_1,KT_B,V_Hibrida,Monday,2025,January,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0688,1/21/2025 0:00,6.7,Musim_1,KT_B,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0464,1/23/2025 0:00,6.6,Musim_1,KT_B,V_Hibrida,Thursday,2025,January,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4299,1/24/2025 0:00,7,Musim_1,KT_B,V_Hibrida,Friday,2025,January,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3333,1/26/2025 0:00,7.2,Musim_1,KT_B,V_Hibrida,Sunday,2025,January,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3720,1/28/2025 0:00,4.7,Musim_1,KT_B,V_Hibrida,Tuesday,2025,January,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3226,2/2/2025 0:00,5.4,Musim_1,KT_B,V_Hibrida,Sunday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0502,2/2/2025 0:00,5.5,Musim_1,KT_B,V_Hibrida,Sunday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1363,2/5/2025 0:00,5.6,Musim_1,KT_B,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4215,2/9/2025 0:00,6.7,Musim_1,KT_B,V_Hibrida,Sunday,2025,February,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0325,2/12/2025 0:00,6.7,Musim_1,KT_B,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4396,2/14/2025 0:00,4.8,Musim_1,KT_B,V_Hibrida,Friday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2411,2/14/2025 0:00,5.9,Musim_1,KT_B,V_Hibrida,Friday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3025,2/18/2025 0:00,6.4,Musim_1,KT_B,V_Hibrida,Tuesday,2025,February,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4931,2/19/2025 0:00,5.2,Musim_1,KT_B,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3440,2/19/2025 0:00,6.2,Musim_1,KT_B,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2484,2/20/2025 0:00,5,Musim_1,KT_B,V_Hibrida,Thursday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3373,2/22/2025 0:00,6.2,Musim_1,KT_B,V_Hibrida,Saturday,2025,February,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2896,2/24/2025 0:00,4.5,Musim_1,KT_B,V_Hibrida,Monday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4091,2/25/2025 0:00,5.3,Musim_1,KT_B,V_Hibrida,Tuesday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4438,2/26/2025 0:00,5.7,Musim_1,KT_B,V_Hibrida,Wednesday,2025,February,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0235,2/28/2025 0:00,6.7,Musim_1,KT_B,V_Hibrida,Friday,2025,February,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2016,3/2/2025 0:00,4.9,Musim_1,KT_B,V_Hibrida,Sunday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2096,3/3/2025 0:00,4.9,Musim_1,KT_B,V_Hibrida,Monday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4804,3/4/2025 0:00,7.3,Musim_1,KT_B,V_Hibrida,Tuesday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2508,3/4/2025 0:00,6.7,Musim_1,KT_B,V_Hibrida,Tuesday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2014,3/5/2025 0:00,6.7,Musim_1,KT_B,V_Hibrida,Wednesday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4858,3/6/2025 0:00,4.9,Musim_1,KT_B,V_Hibrida,Thursday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2013,3/7/2025 0:00,4.6,Musim_1,KT_B,V_Hibrida,Friday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4009,3/7/2025 0:00,6.2,Musim_1,KT_B,V_Hibrida,Friday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4158,3/7/2025 0:00,6.2,Musim_1,KT_B,V_Hibrida,Friday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_1379,3/9/2025 0:00,4.8,Musim_1,KT_B,V_Hibrida,Sunday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1016,3/9/2025 0:00,4.2,Musim_1,KT_B,V_Hibrida,Sunday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4706,3/10/2025 0:00,5.6,Musim_1,KT_B,V_Hibrida,Monday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2545,3/11/2025 0:00,5,Musim_1,KT_B,V_Hibrida,Tuesday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3041,3/11/2025 0:00,5.5,Musim_1,KT_B,V_Hibrida,Tuesday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3399,3/12/2025 0:00,4.3,Musim_1,KT_B,V_Hibrida,Wednesday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1851,3/14/2025 0:00,5,Musim_1,KT_B,V_Hibrida,Friday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2626,3/15/2025 0:00,4,Musim_1,KT_B,V_Hibrida,Saturday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3748,3/16/2025 0:00,7.1,Musim_1,KT_B,V_Hibrida,Sunday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0669,3/16/2025 0:00,7.5,Musim_1,KT_B,V_Hibrida,Sunday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4866,3/17/2025 0:00,6.4,Musim_1,KT_B,V_Hibrida,Monday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4167,3/20/2025 0:00,4.4,Musim_1,KT_B,V_Hibrida,Thursday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0765,3/20/2025 0:00,7.4,Musim_1,KT_B,V_Hibrida,Thursday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2676,3/21/2025 0:00,5.3,Musim_1,KT_B,V_Hibrida,Friday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3330,3/23/2025 0:00,6,Musim_1,KT_B,V_Hibrida,Sunday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0529,3/23/2025 0:00,5.7,Musim_1,KT_B,V_Hibrida,Sunday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0029,3/26/2025 0:00,6.3,Musim_1,KT_B,V_Hibrida,Wednesday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3034,3/28/2025 0:00,5.9,Musim_1,KT_B,V_Hibrida,Friday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2128,3/28/2025 0:00,6.5,Musim_1,KT_B,V_Hibrida,Friday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4902,3/29/2025 0:00,5.8,Musim_1,KT_B,V_Hibrida,Saturday,2025,March,Q1,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3505,3/31/2025 0:00,6.6,Musim_1,KT_B,V_Hibrida,Monday,2025,March,Q1,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_1959,4/1/2025 0:00,5.6,Musim_1,KT_B,V_Hibrida,Tuesday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4257,4/6/2025 0:00,4.3,Musim_1,KT_B,V_Hibrida,Sunday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0255,4/8/2025 0:00,5.5,Musim_1,KT_B,V_Hibrida,Tuesday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0882,4/9/2025 0:00,4.7,Musim_1,KT_B,V_Hibrida,Wednesday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4041,4/10/2025 0:00,4.5,Musim_1,KT_B,V_Hibrida,Thursday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1946,4/12/2025 0:00,4.3,Musim_1,KT_B,V_Hibrida,Saturday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2114,4/17/2025 0:00,6.7,Musim_1,KT_B,V_Hibrida,Thursday,2025,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3062,4/17/2025 0:00,7.2,Musim_1,KT_B,V_Hibrida,Thursday,2025,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2214,4/17/2025 0:00,6,Musim_1,KT_B,V_Hibrida,Thursday,2025,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2718,4/18/2025 0:00,4.4,Musim_1,KT_B,V_Hibrida,Friday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1791,4/21/2025 0:00,4.5,Musim_1,KT_B,V_Hibrida,Monday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0266,4/22/2025 0:00,6.5,Musim_1,KT_B,V_Hibrida,Tuesday,2025,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2766,4/25/2025 0:00,4.7,Musim_1,KT_B,V_Hibrida,Friday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1960,4/27/2025 0:00,4,Musim_1,KT_B,V_Hibrida,Sunday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3522,4/30/2025 0:00,7,Musim_1,KT_B,V_Hibrida,Wednesday,2025,April,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0920,4/30/2025 0:00,4.3,Musim_1,KT_B,V_Hibrida,Wednesday,2025,April,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1688,5/3/2025 0:00,6.6,Musim_1,KT_B,V_Hibrida,Saturday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3627,5/5/2025 0:00,5.5,Musim_1,KT_B,V_Hibrida,Monday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4547,5/7/2025 0:00,7.5,Musim_1,KT_B,V_Hibrida,Wednesday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_1202,5/8/2025 0:00,7.3,Musim_1,KT_B,V_Hibrida,Thursday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3042,5/11/2025 0:00,7.4,Musim_1,KT_B,V_Hibrida,Sunday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4949,5/12/2025 0:00,6,Musim_1,KT_B,V_Hibrida,Monday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0006,5/16/2025 0:00,4.4,Musim_1,KT_B,V_Hibrida,Friday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0973,5/16/2025 0:00,7.1,Musim_1,KT_B,V_Hibrida,Friday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2821,5/17/2025 0:00,6.1,Musim_1,KT_B,V_Hibrida,Saturday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_1364,5/18/2025 0:00,6,Musim_1,KT_B,V_Hibrida,Sunday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3096,5/20/2025 0:00,4.1,Musim_1,KT_B,V_Hibrida,Tuesday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3849,5/21/2025 0:00,6.4,Musim_1,KT_B,V_Hibrida,Wednesday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0642,5/23/2025 0:00,6.8,Musim_1,KT_B,V_Hibrida,Friday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3305,5/23/2025 0:00,6,Musim_1,KT_B,V_Hibrida,Friday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0741,5/23/2025 0:00,5.9,Musim_1,KT_B,V_Hibrida,Friday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2874,5/24/2025 0:00,6.6,Musim_1,KT_B,V_Hibrida,Saturday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3002,5/28/2025 0:00,5.4,Musim_1,KT_B,V_Hibrida,Wednesday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_4771,5/28/2025 0:00,5,Musim_1,KT_B,V_Hibrida,Wednesday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3983,5/28/2025 0:00,6,Musim_1,KT_B,V_Hibrida,Wednesday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0599,5/29/2025 0:00,5.6,Musim_1,KT_B,V_Hibrida,Thursday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1983,5/29/2025 0:00,5.2,Musim_1,KT_B,V_Hibrida,Thursday,2025,May,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0570,5/30/2025 0:00,6.9,Musim_1,KT_B,V_Hibrida,Friday,2025,May,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_1112,6/4/2025 0:00,4.8,Musim_1,KT_B,V_Hibrida,Wednesday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0745,6/5/2025 0:00,4.2,Musim_1,KT_B,V_Hibrida,Thursday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3743,6/8/2025 0:00,6.3,Musim_1,KT_B,V_Hibrida,Sunday,2025,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0142,6/11/2025 0:00,6.2,Musim_1,KT_B,V_Hibrida,Wednesday,2025,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2988,6/14/2025 0:00,4.7,Musim_1,KT_B,V_Hibrida,Saturday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2463,6/14/2025 0:00,6.5,Musim_1,KT_B,V_Hibrida,Saturday,2025,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_0064,6/15/2025 0:00,4.1,Musim_1,KT_B,V_Hibrida,Sunday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_0651,6/18/2025 0:00,5.1,Musim_1,KT_B,V_Hibrida,Wednesday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1854,6/18/2025 0:00,6.3,Musim_1,KT_B,V_Hibrida,Wednesday,2025,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_3302,6/19/2025 0:00,5.7,Musim_1,KT_B,V_Hibrida,Thursday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_1512,6/19/2025 0:00,5.1,Musim_1,KT_B,V_Hibrida,Thursday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_2158,6/23/2025 0:00,5.8,Musim_1,KT_B,V_Hibrida,Monday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3672,6/24/2025 0:00,5.4,Musim_1,KT_B,V_Hibrida,Tuesday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3823,6/24/2025 0:00,7.3,Musim_1,KT_B,V_Hibrida,Tuesday,2025,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_4305,6/26/2025 0:00,5.4,Musim_1,KT_B,V_Hibrida,Thursday,2025,June,Q2,Musim Tanam 1,Baik,Sedang,Musim_1 - 2025
LHN_3927,6/28/2025 0:00,6.2,Musim_1,KT_B,V_Hibrida,Saturday,2025,June,Q2,Musim Tanam 1,Baik,Tinggi,Musim_1 - 2025
LHN_2876,7/1/2023 0:00,4.9,Musim_2,KT_B,V_Hibrida,Saturday,2023,July,Q3,Musim Tanam 2,Baik,Sedang,Musim_2 - 2023
LHN_3981,7/1/2023 0:00,7.5,Musim_2,KT_B,V_Hibrida,Saturday,2023,July,Q3,Musim Tanam 2,Baik,Tinggi,Musim_2 - 2023
LHN_3341,7/5/2023 0:00,4.4,Musim_2,KT_B,V_Hibrida,Wednesday,2023,July,Q3,Musim Tanam 2,Baik,Sedang,Musim_2 - 2023
LHN_0794,7/5/2023 0:00,7.1,Musim_2,KT_B,V_Hibrida,Wednesday,2023,July,Q3,Musim Tanam 2,Baik,Tinggi,Musim_2 - 2023
LHN_3607,7/6/2023 0:00,5.4,Musim_2,KT_B,V_Hibrida,Thursday,2023,July,Q3,Musim Tanam 2,Baik,Sedang,Musim_2 - 2023
LHN_2234,7/6/2023 0:00,4.6,Musim_2,KT_B,V_Hibrida,Thursday,2023,July,Q3,Musim Tanam 2,Baik,Sedang,Musim_2 - 2023
LHN_0526,7/7/2023 0:00,5.1,Musim_2,KT_B,V_Hibrida,Friday,2023,July,Q3,Musim Tanam 2,Baik,Sedang,Musim_2 - 2023
